median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,distance_to_coast,distance_to_los_angeles,distance_to_san_diego,distance_to_san_jose,distance_to_san_francisco
200178.96,3.7366,50.0,10855.9,3754.5,8746.9,1938.0,38.599301,-124.100027,167410.86,728721.12,905246.98,239024.31,173386.64
321405.56,7.1752,6.0,6187.0,1588.5,2076.5,826.0,33.29933,-115.286791,500000.0,285729.42,186165.25,748521.76,814262.86
395992.89,9.4376,51.0,1529.7,449.9,864.5,415.0,34.035473,-121.383641,198293.09,289643.02,418530.93,370279.49,425612.97
108252.54,1.9732,9.0,3093.9,561.1,719.5,430.0,41.036265,-114.030714,500000.0,860642.94,965514.54,791809.64,806643.76
62984.19,2.1479,42.0,1211.6,192.0,785.3,325.0,38.261076,-114.480997,500000.0,577068.21,662070.51,658779.25,697413.9
471921.05,10.0627,4.0,108.2,25.9,53.4,21.0,32.587372,-114.624427,500000.0,373213.12,237832.87,846651.05,912675.75
292273.25,4.9505,30.0,1460.7,245.4,1489.4,388.0,33.46398,-115.98316,500000.0,218572.63,137340.95,687035.57,753178.96
80692.96,2.2728,28.0,1812.8,453.8,1019.6,301.0,38.803267,-122.18356,6447.91,635323.38,813925.31,164724.31,116732.43
341746.61,8.0845,21.0,3872.2,854.4,1983.0,819.0,32.548085,-118.907356,475150.43,178149.17,164734.77,598090.13,662524.71
226925.46,5.5014,12.0,4592.0,859.3,3904.2,873.0,34.027676,-122.144822,128502.94,359787.23,485121.62,369031.44,416864.25
500001.0,15.0,13.0,3453.4,1198.3,3120.4,904.0,37.712971,-121.773408,58192.07,516851.33,695395.69,42727.98,57207.79
168530.86,3.8916,50.0,5978.6,2020.9,1710.5,1114.0,39.073004,-118.085006,339792.53,558703.83,711305.79,384221.2,404436.01
371160.9,8.7165,13.0,12901.8,2654.6,2935.2,1931.0,38.693632,-124.071248,167149.08,733972.03,910803.54,243231.73,177053.49
121465.46,1.8789,27.0,7181.3,1691.7,3095.5,936.0,34.630558,-114.320685,500000.0,365566.45,337852.93,744407.63,805837.97
473585.7,10.3565,28.0,3523.2,999.5,3242.7,797.0,39.265703,-114.853932,500000.0,653763.79,756759.28,650015.68,678704.6
338113.5,7.8971,18.0,4626.9,1182.0,1483.3,895.0,34.753866,-120.50194,257353.13,221786.02,382899.68,313464.36,376874.14
500001.0,11.7354,37.0,7405.1,2461.6,4643.3,1071.0,35.591297,-119.088064,359661.1,188055.4,365231.45,317133.09,383325.1
373749.16,8.7264,16.0,3786.0,1315.7,1177.0,654.0,39.591668,-119.605746,193891.87,628058.13,794923.33,319721.11,317312.13
193544.37,4.2231,21.0,1400.0,227.4,886.0,209.0,38.671513,-115.236902,500000.0,579902.71,684133.93,601269.81,635286.54
141165.63,2.2196,10.0,9036.9,2167.9,1982.2,1305.0,40.567622,-117.26968,363421.64,729774.83,872670.43,536904.1,541975.13
206608.67,3.1229,14.0,3874.2,873.6,1627.2,581.0,38.747322,-121.579832,47264.97,601688.76,779698.58,158826.53,131113.67
126823.19,1.5579,28.0,12734.2,2043.6,4808.8,1641.0,37.898932,-119.808167,225293.92,450624.24,623912.31,193599.88,229811.77
107423.26,2.5792,29.0,10306.7,3425.2,6793.1,1548.0,33.38991,-119.995857,346356.67,178208.24,274581.45,471585.44,534051.3
285083.6,5.7864,47.0,2596.2,470.5,1466.5,722.0,35.9933,-114.426981,500000.0,408913.92,442010.43,682074.23,737583.01
259391.38,4.3551,11.0,8091.7,1273.9,2313.4,1155.0,35.019422,-122.659235,53173.36,418868.11,568342.45,267110.06,306598.55
209174.96,3.919,30.0,4344.9,735.1,6300.7,1261.0,34.817902,-123.559448,23221.08,495205.15,635706.86,318038.34,343767.12
128536.1,2.7847,40.0,7866.6,1868.7,3980.0,1578.0,41.7436,-115.253502,494722.18,894559.6,1017396.52,750318.32,754889.14
84733.0,1.5474,27.0,1593.1,369.8,1270.5,335.0,36.234428,-115.084797,500000.0,375865.73,434591.12,618211.02,673178.51
259506.73,4.9991,49.0,2334.4,772.7,1712.7,617.0,40.974442,-115.34674,500000.0,811012.53,931860.45,693656.15,704380.91
235174.18,5.6265,3.0,4623.1,711.3,2564.8,1307.0,38.495817,-119.134742,266401.9,500808.73,666539.89,273721.56,298440.47
94720.31,2.4721,1.0,5749.8,1925.8,2294.0,1293.0,40.050707,-117.572684,353644.66,669864.64,815971.15,480765.19,490009.04
121924.12,3.2542,32.0,1164.2,268.8,361.4,181.0,37.275052,-118.584688,351787.8,359958.03,522838.04,292408.49,342659.37
491409.61,11.3054,39.0,995.2,193.0,994.7,247.0,37.980587,-123.770798,123799.38,661934.97,837180.2,180229.11,120850.73
360289.9,8.9863,21.0,2802.7,968.3,1641.8,357.0,37.178918,-118.243734,384941.01,347919.98,505539.89,323172.06,374323.73
106959.73,1.8392,2.0,2069.4,688.8,3246.9,684.0,34.354808,-124.357051,83709.88,563486.01,691195.91,399494.78,417736.56
216125.38,4.2598,10.0,8206.5,2263.6,2136.4,1404.0,39.363295,-121.087632,73235.77,642940.19,818538.96,235605.58,211668.63
500001.0,10.7292,31.0,9519.7,1598.9,5396.6,1643.0,35.167337,-114.710928,500000.0,346022.8,353656.91,687343.48,747323.12
128473.56,3.9359,18.0,8397.6,2556.2,6257.5,1921.0,32.731002,-121.307525,244939.57,320317.46,387957.29,515230.09,569330.14
129367.7,3.8138,7.0,3317.5,548.9,1108.2,555.0,38.631987,-114.63182,500000.0,603215.79,695831.07,651930.09,687047.29
418686.75,8.6334,5.0,708.3,143.1,434.9,122.0,34.182551,-121.873593,148907.1,334809.55,466508.21,351095.38,401922.35
438515.1,8.1031,29.0,1120.4,303.5,575.9,174.0,41.434357,-121.197096,10202.28,861133.82,1032726.54,459144.52,420698.7
371444.06,7.8552,4.0,11152.1,1750.8,7222.0,1514.0,41.562321,-117.901721,280687.94,835858.41,985405.08,580959.88,572006.39
129478.02,3.8298,46.0,5019.0,1051.5,2420.0,1433.0,41.191212,-116.502917,408434.71,808618.08,943754.62,631000.51,634261.88
322031.04,6.6708,3.0,12738.1,2823.2,6376.6,1775.0,36.016508,-119.235428,333057.35,236699.86,413065.91,278727.58,343794.85
482497.09,10.9885,13.0,611.2,98.0,300.3,197.0,32.646838,-115.237785,500000.0,319521.77,180079.73,799305.46,865690.17
242482.58,4.3496,3.0,3774.6,993.3,3715.6,1141.0,41.319026,-124.077476,227020.88,957139.93,1135493.19,480743.52,419421.1
179119.99,3.5182,8.0,9361.9,2668.7,5578.1,1242.0,36.567749,-114.816954,500000.0,418099.67,478491.75,634180.4,686605.78
436304.27,9.375,50.0,6737.1,1137.8,3232.6,1032.0,41.683221,-122.438768,98958.74,925029.24,1100295.84,485229.86,435133.25
500001.0,15.0,51.0,11333.5,2550.9,6036.1,1824.0,41.65439,-115.215493,500000.0,886118.85,1008199.76,746668.43,752120.19
500001.0,15.0,4.0,10842.9,2318.1,4550.9,1940.0,40.60359,-120.290937,107701.78,750884.89,919843.65,388312.18,364588.09
194170.99,3.5798,42.0,4388.6,1089.5,1646.1,636.0,35.297264,-115.756051,500000.0,266128.9,314431.65,594498.24,655599.55
160633.92,3.8022,35.0,7089.6,2386.0,3767.5,1067.0,36.158428,-117.447512,488874.24,245277.35,383243.19,416993.87,476663.05
119154.98,2.4169,12.0,5149.1,1276.0,2051.5,1091.0,40.585798,-122.652613,90901.89,824589.77,1002000.37,366885.0,313743.45
147713.71,4.8106,24.0,3340.7,502.9,1638.9,610.0,35.510759,-114.860501,500000.0,348747.53,375615.92,660809.12,719470.06
155499.04,2.3526,38.0,1693.9,266.3,563.5,313.0,34.110181,-121.922067,146575.11,339157.84,468181.82,359151.13,409412.64
73735.51,3.2675,19.0,5106.9,1114.5,4537.0,988.0,37.789612,-121.936529,41806.05,532541.67,711012.76,50162.49,42545.87
309526.29,6.8256,36.0,519.1,88.7,279.5,81.0,41.39347,-115.951122,448066.06,840913.72,970362.64,680718.61,685004.47
213421.32,5.6632,35.0,4155.7,871.0,1968.8,589.0,39.112283,-123.388331,118166.42,726474.53,904913.61,236562.84,171430.61
58383.6,1.5122,18.0,13056.7,3630.4,6845.9,1679.0,37.915581,-122.168623,18100.91,556392.51,734761.76,68543.95,27373.08
452682.02,11.498,40.0,3084.6,622.2,977.3,609.0,33.423177,-119.211385,417975.61,113692.91,206516.71,498595.06,563628.46
139532.75,2.3345,34.0,4759.1,823.1,2964.4,733.0,38.342569,-115.779991,500000.0,525826.7,637525.56,547879.43,584715.25
155071.38,2.5179,25.0,7513.4,2180.8,6100.1,1292.0,41.905512,-122.951418,146476.03,965778.09,1141894.83,515724.23,462078.03
118923.55,2.1311,7.0,7442.3,2481.6,8733.5,1906.0,33.830798,-118.749484,447317.19,52943.8,192583.22,482537.31,548923.64
143961.39,3.0139,11.0,8416.8,2795.3,3872.1,1859.0,37.424132,-117.031974,484021.74,390697.02,523205.14,429290.24,476184.67
106398.31,2.6167,38.0,7651.6,2146.7,2764.2,1056.0,40.835044,-115.46375,500000.0,793151.74,914854.7,676935.3,688459.88
62536.22,2.6553,19.0,12177.3,2277.3,3344.3,1730.0,39.537302,-114.676562,500000.0,687575.49,790082.95,673846.34,700271.45
59721.71,1.0217,35.0,667.7,216.8,299.4,92.0,39.12165,-116.261281,495351.03,590921.1,716404.31,529938.68,556876.76
209423.91,4.845,45.0,5378.0,1626.1,3899.3,1674.0,39.173599,-117.645302,374547.86,572181.2,718932.37,422937.29,443930.02
206778.53,5.1512,20.0,14341.7,4557.5,3741.0,1804.0,35.915166,-119.946989,272250.75,259215.37,437830.64,234861.77,301585.82
500001.0,15.0,27.0,4628.8,831.9,1919.3,800.0,35.289123,-123.322843,14458.51,484757.8,635696.46,261690.94,287409.36
286198.97,6.0003,31.0,55.3,13.7,34.5,10.0,40.188931,-117.047759,393921.29,690733.35,830567.67,525797.87,536500.9
117600.73,3.3269,25.0,2508.7,643.7,1129.7,376.0,40.196077,-114.076258,500000.0,776500.8,875688.83,747804.41,769611.35
157905.88,2.1805,2.0,51.2,15.6,24.7,14.0,40.737187,-116.764014,400750.4,754891.86,892165.72,581783.76,588042.62
253089.11,4.2301,29.0,7047.0,1516.0,5162.7,1701.0,41.175785,-124.324534,244570.25,955995.4,1134562.03,475188.18,412452.62
246712.08,5.8664,37.0,7841.3,1719.7,2609.9,1017.0,37.357753,-119.28927,287046.89,379803.57,550879.18,229892.98,279714.02
174013.21,3.3135,31.0,314.7,102.9,384.1,78.0,37.264405,-118.04621,399688.48,357853.79,511714.41,340063.71,389790.49
210440.83,4.6488,47.0,2828.5,843.1,2394.1,604.0,40.083804,-117.258421,379318.86,676543.27,818864.87,504432.17,515189.88
500001.0,13.991,42.0,7806.1,2168.7,5143.8,1845.0,38.674657,-116.942879,451033.39,527173.84,662417.25,458065.74,488840.1
164699.91,3.5592,6.0,4972.7,866.2,1763.1,918.0,39.168685,-118.639861,289111.9,570287.8,729297.99,349083.83,363952.7
126579.53,1.4447,46.0,8655.4,1417.6,2111.9,1233.0,40.06003,-122.154717,35913.13,752973.09,930194.16,303324.23,255671.64
321590.33,7.5692,21.0,11687.4,3262.2,6113.9,1626.0,40.955051,-114.606893,500000.0,831795.72,943335.33,745273.0,758927.77
269509.12,5.4119,33.0,3709.2,936.8,1406.9,802.0,35.710954,-117.185002,500000.0,208254.19,332586.85,457707.29,519518.89
117169.71,1.6074,9.0,2012.6,698.2,2431.5,597.0,36.068038,-122.01318,82223.28,410190.28,580273.68,141861.33,192673.53
251699.45,5.7926,10.0,1838.4,589.1,978.5,516.0,33.392828,-121.115621,242488.97,275799.46,376137.95,444481.23,500792.17
171212.64,2.4628,22.0,9002.5,2376.8,2138.1,1271.0,37.993661,-114.819759,500000.0,535540.6,623561.58,626392.55,667303.86
233133.17,5.8404,31.0,1512.3,262.9,1457.4,294.0,32.841452,-115.181406,500000.0,313972.82,185462.43,788771.83,854950.89
500001.0,14.0744,11.0,9010.7,1528.7,6170.6,1268.0,36.923181,-120.245962,215374.58,367473.98,545616.41,152933.97,214000.46
254232.42,4.0302,19.0,1179.2,285.8,1348.2,384.0,37.655124,-124.097774,144500.36,662646.02,835385.06,197891.09,148135.34
475078.48,8.5845,41.0,1250.8,225.0,1848.6,394.0,35.222142,-123.990778,73215.53,541944.34,688402.3,301505.49,316180.48
163175.63,2.1445,12.0,4444.7,1275.8,4761.3,971.0,38.112916,-121.518858,69628.81,539278.28,717848.11,91933.92,87741.44
83423.38,1.801,38.0,4089.2,651.9,3103.8,1017.0,32.789752,-117.894217,500000.0,143760.56,69096.2,622948.95,689309.09
500001.0,15.0,16.0,5049.3,1761.0,1245.0,811.0,32.854808,-118.365956,500000.0,133412.02,113724.34,592773.14,658632.84
199729.46,5.3908,13.0,9506.2,3224.2,5890.6,1604.0,40.314705,-117.844808,322535.88,697480.29,846698.62,481767.46,485882.21
331944.23,6.5666,38.0,9399.2,2545.4,3641.8,1258.0,35.921811,-116.968529,500000.0,238190.29,356458.84,466541.36,526716.83
440758.8,8.9461,13.0,3179.6,602.9,1767.2,458.0,33.707075,-124.300161,61154.82,560667.29,673107.08,459040.72,482563.02
152608.02,3.2652,15.0,4327.5,893.4,2622.5,1235.0,37.461311,-123.396601,77974.95,600156.13,774190.21,133764.67,92613.97
316400.94,7.3527,18.0,1628.4,340.1,1084.8,219.0,39.814939,-120.725424,92089.89,677945.62,851010.55,293221.91,270678.22
270967.93,6.7135,16.0,3798.1,711.2,4423.6,1055.0,34.5503,-122.87397,46711.56,429246.25,566680.82,322593.2,360325.03
82082.51,2.0608,41.0,2796.5,481.0,1779.8,702.0,38.41746,-123.70914,129094.76,690000.55,866823.03,199606.57,133826.24
444527.52,11.1094,50.0,8477.7,2395.9,6440.3,1534.0,33.310801,-117.769874,500000.0,92996.28,86886.12,583334.25,650094.92
409460.59,9.817,42.0,5607.3,1679.8,7058.3,1576.0,32.990976,-115.938967,500000.0,243645.91,117966.79,725295.37,791834.38
161005.23,2.0746,44.0,1368.4,272.1,1067.3,331.0,37.547869,-116.59742,500000.0,416180.16,539263.11,467754.45,513066.09
197618.0,5.054,5.0,1173.4,354.0,655.2,224.0,37.636034,-115.921082,500000.0,450168.54,558097.35,527581.73,571830.76
239959.23,3.9015,27.0,5480.8,1003.0,3006.9,1292.0,38.555584,-117.508506,405785.6,505262.45,649649.52,407223.06,438138.16
453644.62,10.4959,2.0,13293.1,2613.3,7603.7,1719.0,39.397868,-116.778874,441898.09,608720.36,743332.62,500797.17,522556.74
38700.84,1.9225,41.0,5566.4,1708.2,4286.3,1461.0,41.770595,-121.646323,35391.04,908800.59,1081468.62,493101.73,449727.25
500001.0,15.0,50.0,2264.3,782.4,1656.6,386.0,37.404853,-114.073416,500000.0,529618.84,591756.41,690570.96,736321.15
144936.81,4.0362,27.0,10369.1,3168.5,8611.3,1889.0,35.568086,-122.576761,45399.11,430363.77,590432.85,206377.93,245240.35
405917.85,6.9801,1.0,6578.2,1246.4,4292.5,1250.0,40.054269,-122.247814,43679.21,756250.56,933660.96,303405.27,254435.46
473494.75,10.3037,14.0,5011.1,1050.3,2538.8,1202.0,35.072906,-121.466321,160051.02,316555.77,475762.88,254938.34,311800.63
231437.72,3.9845,35.0,2111.3,586.8,871.8,534.0,36.670228,-114.259009,500000.0,463832.27,513034.95,681508.04,732650.81
151178.35,4.183,23.0,2399.4,818.1,2109.0,531.0,33.245336,-114.12297,500000.0,391425.57,289224.98,838712.29,903376.03
128580.99,3.3145,43.0,9582.1,3343.5,7246.1,1607.0,32.740832,-116.153616,500000.0,242286.31,94165.16,730639.92,797400.0
134594.9,2.6346,22.0,8401.9,2247.7,6443.5,1423.0,41.64516,-117.894895,278832.65,845084.44,994553.91,588645.12,579058.53
236253.23,5.2757,27.0,10198.0,2419.8,4086.9,1486.0,40.441811,-119.039343,217794.48,714240.19,874805.57,424005.72,416289.59
162347.17,4.1323,50.0,6626.8,1314.5,3287.6,1467.0,39.111755,-114.308481,500000.0,663172.07,755578.88,690694.96,721773.46
72301.48,3.3015,25.0,2828.7,467.4,735.1,432.0,36.385053,-117.195961,500000.0,276420.25,407548.59,430838.25,488275.45
179218.63,3.4193,34.0,7025.4,1485.4,2188.6,948.0,34.146296,-114.580334,500000.0,337127.19,287135.11,748886.19,812133.66
293676.87,6.3328,49.0,2551.3,668.4,841.1,350.0,33.986152,-121.176217,218861.05,270700.66,398676.38,378460.85,435398.72
205207.36,2.7773,27.0,9820.8,2727.9,6541.8,1843.0,34.877308,-120.995365,208663.4,268824.77,427892.4,285384.5,346035.5
133216.22,3.8645,35.0,2447.0,529.0,905.5,388.0,37.717653,-115.525392,500000.0,475473.22,575179.61,562708.09,606119.86
338895.4,7.6845,21.0,13177.8,4505.6,4308.7,1841.0,39.288661,-122.926523,82741.95,716710.66,895386.12,234790.19,174519.98
232067.91,5.1983,39.0,5369.5,906.7,3849.5,1422.0,38.771875,-114.567757,500000.0,619268.13,712349.34,660373.51,694251.26
118959.99,2.3875,3.0,9795.6,2859.3,4789.0,1258.0,35.159372,-119.171519,365776.9,149949.29,328625.22,343798.15,410620.95
166248.0,4.418,25.0,9689.6,2184.0,4667.8,1612.0,41.57122,-114.772654,500000.0,889848.76,1006578.47,770746.83,778671.75
257830.92,5.8253,47.0,1438.4,440.0,1324.3,326.0,39.510021,-120.963676,79927.47,653697.66,828504.53,254426.25,231148.8
379543.31,8.1138,4.0,3012.5,954.8,1618.4,536.0,37.766363,-116.982432,477139.02,428467.22,561361.31,435160.14,477890.02
171829.86,2.8484,15.0,6115.1,1804.1,3917.9,915.0,38.311347,-119.429811,246203.19,485710.15,654724.93,241558.83,268679.15
194865.58,3.2055,3.0,3709.3,979.9,1624.4,522.0,36.486201,-117.918562,436008.57,272459.85,424493.39,365590.93,423779.16
114336.66,2.9532,11.0,8464.1,1400.7,8132.4,1864.0,34.853444,-119.204089,372540.56,125679.95,303235.45,366957.65,433763.61
149688.75,3.0425,28.0,1597.1,284.5,1506.4,339.0,35.88174,-114.345286,500000.0,409142.15,436354.08,692447.57,748460.35
220640.48,5.7145,3.0,9251.5,2492.2,5481.9,1305.0,39.699538,-117.232893,393476.82,634541.29,776116.69,482586.12,498346.75
331694.53,6.4025,18.0,9960.8,3415.4,4669.3,1384.0,32.636738,-121.861151,196092.04,371238.27,440062.72,522985.45,573042.93
420634.35,8.4194,46.0,238.2,60.9,138.6,37.0,33.60269,-114.948392,500000.0,308081.82,228060.29,753220.26,818135.71
205070.13,4.2431,9.0,6866.5,2266.3,1687.8,1070.0,32.937025,-121.412688,228817.14,319155.04,398062.16,491506.2,545100.15
58304.61,1.9286,15.0,8053.6,2699.1,4707.2,1892.0,32.886924,-120.598146,306272.36,254097.25,321861.06,508893.98,567533.12
268771.43,6.6972,40.0,12441.2,2165.1,4642.7,1599.0,40.626876,-123.427701,157181.69,862830.7,1041165.35,388881.78,329317.33
160003.5,4.9307,8.0,4640.7,1119.5,1080.7,640.0,39.18475,-115.050352,500000.0,637871.81,743439.13,631208.91,660317.51
206177.89,4.6459,40.0,2972.9,893.5,1773.3,404.0,37.004651,-121.495824,102186.09,441240.44,619094.65,51090.31,117936.54
139657.15,2.075,14.0,2919.7,676.5,1806.6,734.0,33.429425,-121.781365,179697.42,334629.2,437729.91,434947.55,486087.39
156424.81,3.9848,38.0,2391.5,499.1,640.3,302.0,37.170351,-114.837243,500000.0,463619.82,538188.61,624346.3,672319.41
43381.55,2.1898,13.0,2253.2,749.9,2037.9,431.0,36.997982,-116.041968,500000.0,383403.33,486492.83,519483.11,569906.37
302647.72,5.9845,39.0,8216.8,2214.0,1953.2,1282.0,34.145418,-123.018671,44803.03,440101.06,566193.83,369528.72,406618.21
97038.06,3.4628,47.0,10873.0,2996.9,5789.9,1451.0,36.621591,-116.422093,500000.0,330071.0,439049.12,492146.99,546286.38
211899.27,3.2814,10.0,5939.8,1721.1,2788.3,1695.0,36.285795,-114.913152,500000.0,391430.24,446729.4,631901.39,686310.02
103160.11,1.7819,44.0,4495.0,1548.8,2658.8,979.0,38.350576,-123.675632,124550.74,682796.53,859505.92,192894.5,127483.63
351206.21,8.3,30.0,9604.6,2622.8,4912.8,1984.0,38.53339,-115.835243,500000.0,543064.62,657391.1,547205.59,581871.15
227907.41,3.8377,5.0,11521.0,1765.5,4968.7,1677.0,32.930388,-118.752089,476896.62,133244.19,150591.84,567217.16,632517.36
277635.74,4.7218,22.0,2530.0,868.5,1487.1,565.0,36.05882,-117.473427,489850.61,234012.87,372371.37,418681.0,479082.96
85015.84,2.8826,35.0,8312.5,1624.7,6785.3,1678.0,38.445669,-119.325029,251352.51,498354.45,666027.99,256452.49,281003.69
15000.0,1.6647,5.0,7366.2,2521.3,5602.1,1504.0,37.279794,-117.173068,476316.09,371837.47,507027.41,417180.46,465849.59
175378.37,3.2577,12.0,1995.8,457.8,862.1,264.0,40.636653,-124.141972,217570.89,898731.04,1077394.98,414999.38,351577.87
203475.96,3.5861,35.0,3744.1,1205.0,3410.6,1241.0,38.75759,-116.491579,487420.39,546313.39,674048.1,498202.99,529007.33
243139.97,5.3423,21.0,4505.2,1037.1,2137.3,1217.0,34.047877,-124.149891,56493.75,544412.23,665430.24,419075.2,442208.17
222956.24,3.6218,26.0,3148.4,869.0,1537.4,412.0,33.170403,-119.719352,379037.97,168324.0,244010.5,503748.64,566843.72
216647.04,2.9124,1.0,6338.8,1460.2,2535.2,1048.0,38.602983,-122.914868,64691.29,656827.4,835194.56,166710.11,102223.67
181863.05,1.8185,49.0,1091.3,325.0,743.8,316.0,32.751857,-115.85247,500000.0,264481.9,122349.07,749583.22,816224.54
241157.48,4.6139,10.0,6369.8,1981.6,4895.9,1186.0,38.064868,-121.20656,98226.52,519938.48,698213.39,100557.14,111378.89
57774.11,2.7789,38.0,1636.8,523.3,544.5,213.0,41.432187,-119.732018,132182.2,831239.52,995121.95,491326.9,467762.88
413659.53,9.8995,24.0,6792.9,1321.8,4102.7,1002.0,37.967005,-119.998117,206676.03,463343.64,637610.93,180551.35,213711.51
257612.93,4.9042,31.0,5970.3,1887.3,5754.5,1395.0,36.187614,-116.388729,500000.0,291272.83,392007.7,506438.96,563776.55
321754.53,6.2793,45.0,5715.8,1319.2,2258.9,1105.0,38.611238,-119.447984,235802.13,518586.02,686839.51,256494.9,276051.77
136160.78,3.8602,47.0,9412.9,2554.5,4358.1,1726.0,36.853402,-116.215937,500000.0,361617.46,467620.97,506060.99,557953.46
246727.9,5.057,23.0,518.6,84.3,265.9,76.0,37.683359,-123.728163,112720.82,638373.51,812442.56,166563.23,115452.5
131574.62,2.6263,21.0,8303.8,2241.5,5951.4,1205.0,41.443916,-122.488263,97470.72,902724.64,1078510.38,459217.76,408562.6
82156.46,2.2102,2.0,6792.4,2139.1,4114.2,1520.0,36.167975,-118.70889,375526.9,239338.14,408842.22,311911.86,374699.56
218051.3,4.5226,31.0,10164.5,2099.9,6914.0,1533.0,41.63131,-114.555573,500000.0,902712.25,1017259.37,789362.15,797634.74
265369.87,6.3106,2.0,6413.0,1554.0,3687.5,815.0,41.100831,-123.715043,191988.5,920113.49,1098334.48,446731.5,386696.15
82822.5,1.3945,30.0,2387.6,750.4,1849.0,710.0,34.360016,-124.047616,55493.81,535115.87,663726.87,384176.94,406396.51
123501.07,3.3219,25.0,4175.1,877.0,2874.7,590.0,33.158932,-122.856218,87915.98,438803.65,533738.69,473111.16,514245.01
500001.0,13.5349,49.0,6438.7,2149.6,1833.4,1079.0,33.457391,-117.767892,500000.0,79039.1,99650.22,570814.74,637624.98
286081.07,5.9747,19.0,549.2,99.3,270.2,112.0,32.673107,-120.310574,339872.23,245792.5,294851.33,538477.3,598213.21
483399.8,11.275,1.0,5280.9,1294.4,2527.0,760.0,33.397208,-115.8317,500000.0,234250.55,144891.8,702550.2,768645.15
145100.03,3.0635,37.0,2930.4,811.1,1149.1,633.0,38.988564,-123.744702,145918.05,736936.56,914873.54,244723.68,178021.58
158418.77,3.405,28.0,3913.4,956.0,3612.5,837.0,33.176292,-122.437652,126301.99,400635.5,495013.93,465642.9,510799.5
408833.15,8.0048,20.0,5859.9,1362.6,2283.2,1065.0,35.530268,-121.349723,157287.1,328202.99,496275.52,206954.75,266716.48
197200.38,6.515,48.0,9503.5,2635.8,8374.8,1797.0,40.526315,-117.919334,309878.85,720690.33,870652.92,493333.33,494413.95
